,Unnamed: 0,text,sentiment,classification,clean_text
424,424,Nowaterfront anymore   faccia luna and clarendon will have to do,negative,0.0,nowaterfront anymore faccia luna clarendon
425,425,loves her mum very much! Happy Mothers Day to all the wonderful mothers out there,positive,1.0,love mum much happy mother day wonderful mother
426,426,Slipded up and caught the flu  feeling like poop!,negative,0.0,slipded caught flu feeling like poop
427,427,"i have an urge to play wow but i have to wait 2 weeks til im at my dads! 5+47DAYS TIL MCFLY, im so excited  (L)",positive,1.0,urge play wow wait week til im dad day til mcfly im excited l
428,428,Ok ... ehe passengers ... no one is alive ... they`re all dead ... you just don`t know it til the end ... then you cry ...,negative,0.0,ok ehe passenger one alive theyre dead dont know til end cry
433,433,Morning tweeple,positive,1.0,morning tweeple
435,435, Now you only have 2 hours to sleep...  - Rest if you need it.,positive,1.0,hour sleep rest need
437,437,I don`t want to sit at home on prom night. Someone hang out with me,negative,0.0,dont want sit home prom night someone hang
438,438,Is heading home from footttt surgery and wishing she had a boyfriend to come over and cuddle with,positive,1.0,heading home footttt surgery wishing boyfriend come cuddle
441,441, lol dammit  well then next time then,negative,0.0,lol dammit well next time
442,442, lolj just don`t ever forget me,positive,1.0,lolj dont ever forget
443,443, Still jealous,negative,0.0,still jealous
444,444,ht://twitpic.com/67qv3 - Me at Forever 21  Ethan couldn`t be there,negative,0.0,httwitpiccomqv forever ethan couldnt
445,445,NOW IM SAD BUT IM NOT GIVING IN FIRST..I DIDNT DO NOTHING!!!!    :**-(,negative,0.0,im sad im giving firsti didnt nothing
446,446,thhhis week of mine was not easy!  but finally it`s over! (:,negative,0.0,thhhis week mine easy finally
447,447,   Wow what a beautiful picture... and by the way....I am straight....just wanted to let you know!!!     Bella,positive,1.0,wow beautiful picture wayi straightjust wanted let know bella
448,448,In Arc . Drawing. Checking out MVCC`s CAD degree. Looks good to me,positive,1.0,arc drawing checking mvccs cad degree look good
452,452, you know you want to come keep me company whilst mumm`s at her friends for the night  it`s such a nice evening!,positive,1.0,know want come keep company whilst mumms friend night nice evening
453,453,cooking with my dad  having lots of fun in the kitchen together,positive,1.0,cooking dad lot fun kitchen together
454,454,Bouncing Rush makes me feeel nauseous,negative,0.0,bouncing rush make feeel nauseous
455,455,Off to Woolsery this morning to (hopefully) see North Molton U16 clinch the North Devon League title. Lovely day for it,positive,1.0,woolsery morning hopefully see north molton u clinch north devon league title lovely day
456,456,playing singstar withoutttt my fave duetter,negative,0.0,playing singstar withoutttt fave duetter
457,457,"  you`re missing out, bb! i`m such a cereal nut, i think i like every kind available.",positive,1.0,youre missing bb im cereal nut think like every kind available
458,458," That`s just weird... :\  Oh, and what was it you wereeee drawing for me?",negative,0.0,thats weird oh wereeee drawing
459,459,Just woke up :o mums singing to her new gn`r cd replacement i bought because im a good daughter,positive,1.0,woke mum singing new gnr cd replacement bought im good daughter
460,460,"The birare out,, oh man... That`s NOT cool && I didn`t sleep yet for the night!!!",negative,0.0,birare oh man thats cool didnt sleep yet night
461,461,"250 miles down, only 1750 to go. Thats ok, u2 on the radio alwas helps.",positive,1.0,mile go thats ok u radio alwas help
462,462,"My Stre t Fighter IV skills are lacking, can`t beat Seth on easy.",negative,0.0,stre fighter iv skill lacking cant beat seth easy
463,463, FIL 461 with cool people like me,positive,1.0,fil cool people like
464,464,Good Morning!!! Work and then it`s ESPN`s Sunday night Baseball. hopefully it won`t get rained out,positive,1.0,good morning work espns sunday night baseball hopefully wont get rained
466,466,my son got stg by a bug for the first time  his little finger is slightly swollen.,negative,0.0,son got stg bug first time little finger slightly swollen
469,469,Bumping dj opus in the drunk in the car.  lmao. Don`t act like u don`t know.,negative,0.0,bumping dj opus drunk car lmao dont act like u dont know
470,470,Why kiss the f of the people who kick you when you can be anything that you want to?  morning everyone! Hope you have the best day ever,positive,1.0,kiss f people kick anything want morning everyone hope best day ever
471,471,Here`s a brief preview: http://bit.ly/eHCfP   OMG James is creepy in that role! I`m scared of him,negative,0.0,here brief preview httpbitlyehcfp omg james creepy role im scared
472,472,I`m sing crab legs and attending my going away instead!,negative,0.0,im sing crab leg attending going away instead
473,473,Hicks are mean!,negative,0.0,hick mean
474,474,"gettn ready to take a trip to Jersey my dad`s not doing so good, he needs a newww heart~whoeva see`s this please say a prayer for my dad",negative,0.0,gettn ready take trip jersey dad good need newww heartwhoeva see please say prayer dad
477,477,"Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan",negative,0.0,home tomorrow running spinning time chiropractor laundry shopping visiting family missing nathan
479,479," And most of us are going to be stuck in an office, some without windows",negative,0.0,u going stuck office without window
480,480, No it`s not sad. Shouuld make you proud,negative,0.0,sad shouuld make proud
481,481,"   Sorry, we`ll try to keep it down.",negative,0.0,sorry well try keep
483,483,"According to , a quarter of families under six live in poverty.",negative,0.0,according quarter family six live poverty
484,484,the plan to not spend moneyy is not going well,negative,0.0,plan spend moneyy going well
486,486, congratulatiiiions ! you guys finish a month early than we do. booo,positive,1.0,congratulatiiiions guy finish month early booo
487,487," actually, I wish I was back in Tahoe.  I miss it there.",negative,0.0,actually wish back tahoe miss
489,489, but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,negative,0.0,bday june wack ihavent seen promotion bday party someone better finagle asap
492,492,workin l long day today... hopefully i can make some good tips,positive,1.0,workin l long day today hopefully make good tip
493,493, but it all went too quick and there wasn`t a chance lol,negative,0.0,went quick wasnt chance lol
494,494,Hattes headaches! Maybe I`m not ready to rock,negative,0.0,hattes headache maybe im ready rock
495,495, Thanks for the support,positive,1.0,thanks support
497,497,"had a good day driving up mountains, visiting katie, eating chips & fudge and stocking up on lovely smelling soaps",positive,1.0,good day driving mountain visiting katie eating chip fudge stocking lovely smelling soap
498,498,Nyy mother`s day to your mom`s.,positive,1.0,nyy mother day mom
500,500, traumatizinm moment of my childhood. my dogs massacred baby bunnies and my brother and i got out the bb gun...,negative,0.0,traumatizinm moment childhood dog massacred baby bunny brother got bb gun
502,502," 'organizaion ...ITIL, forget about people (and so they fail)' preaching to the converted  IT is the people http://tr.im/kWUA",negative,0.0,organizaion itil forget people fail preaching converted people httptrimkwua
503,503,"_Libertine um, glad you enjoyed it...",positive,1.0,libertine um glad enjoyed
505,505, im allergic to cats! my tonsils get swollen and they hurt  what do i dooo?!,negative,0.0,im allergic cat tonsil get swollen hurt dooo
506,506, Hesays he feels mama tucking him in at night  He`s lonely but getting by. Tomorrow will be tough!,negative,0.0,hesays feel mama tucking night he lonely getting tomorrow tough
507,507,I miss her alot and its only been one day,negative,0.0,miss alot one day
508,508, sounds like you all had a great night . i`m glad iiiit was successful,positive,1.0,sound like great night im glad iiiit successful
509,509, Thanks for sharing that,positive,1.0,thanks sharing
510,510, you should say mlia instead of fml  i hope yoou find it soon,positive,1.0,say mlia instead fml hope yoou find soon
511,511,"Garden going well, almost all the corn and peas are up, no onions or beets up yet though.",positive,1.0,garden going well almost corn pea onion beet yet though
513,513,Ahhh i`m sqeaky clean and fresh. Even though i`m wearing dirty clothes  I love Two and a Half Men - it`s amazing!,positive,1.0,ahhh im sqeaky clean fresh even though im wearing dirty clothes love two half men amazing
516,516,imam living in ignorance  :@,negative,0.0,imam living ignorance
518,518, AWWW  we`re gonna miss you!,negative,0.0,awww gonna miss
519,519, WE Quite Like Worthing its a relaxing place with nice coffee shops and fresh air.. and not too many Oiks,positive,1.0,quite like worthing relaxing place nice coffee shop fresh air many oiks
521,521,today was a lovely day! I had fun with  and  this evening!,positive,1.0,today lovely day fun evening
522,522, Beto`s Pizzeria is on Bankkkksville Rd in I believe the Beachview area... Sorry to answer like 100 years later,negative,0.0,betos pizzeria bankkkksville rd believe beachview area sorry answer like year later
523,523,"sigh, my sisters bein strange.. she came all the way from copenhagen to london, and now her phones turned off.. i wanna see her dammit",negative,0.0,sigh sister bein strange came way copenhagen london phone turned wanna see dammit
524,524,  t was amazing,positive,1.0,amazing
526,526,I`m sk and sad .... missing out on Martini Lounge tonight,negative,0.0,im sk sad missing martini lounge tonight
528,528,Rlally wishes he had some spare cash to buy the new Punch Out for Wii,negative,0.0,rlally wish spare cash buy new punch wii
529,529,"Aw, not going to Toronto anymore.",negative,0.0,aw going toronto anymore
530,530,  sorry to hear about your mom! that really sucks,negative,0.0,sorry hear mom really suck
531,531, I feel for you  I hope it`s a smooth flight. Be safe! Mucho amor from Boston!,positive,1.0,feel hope smooth flight safe mucho amor boston
532,532,Can`tlsleep...so I`m watching HGTV. I`m afraid infomercials are about to take over,negative,0.0,cantlsleepso im watching hgtv im afraid infomercial take
533,533,I`m getting me & my family ready for Kaylee`s graduation! It`s gonna make me so sad.,negative,0.0,im getting family ready kaylees graduation gonna make sad
536,536,IN PAIN. my big toe got stomped on during the hokey cokeu. it`s throbbing. anyone have any suggestions to heal it?,negative,0.0,pain big toe got stomped hokey cokeu throbbing anyone suggestion heal
539,539, haha thanks  its for history and its on how the invention of televvvvision has influence america lol,positive,1.0,haha thanks history invention televvvvision influence america lol
541,541,"Stupid jobs, idk what to doooo.",negative,0.0,stupid job idk doooo
542,542,Shopped til i dropped....come bac sunshine i miss u,negative,0.0,shopped til droppedcome bac sunshine miss u
